CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND,,,,
525550727,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525550725,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525550730,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525550735,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525551090,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525551750,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525551790,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525552160,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525552759,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525553300,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525553310,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525554100,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525554103,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525554170,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525554173,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525554390,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525554580,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525554583,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525558050,MEXICO MPP  MOVISTAR CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525558054,MEXICO MPP  MOVISTAR CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525558060,MEXICO MPP  MOVISTAR CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525558072,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525558075,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559170,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559260,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559280,MEXICO MPP  MOVISTAR CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559479,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559480,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559590,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559811,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559890,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525559900,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525560030,MEXICO MPP  MOVISTAR AZCAPOTZALCO AZCAPOTZALCO  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525560540,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525560560,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525560570,MEXICO MPP  TELCEL CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525562930,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525562940,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525562950,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525562960,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525562970,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525562980,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525562990,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563000,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563010,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563020,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563201,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563450,MEXICO MPP  MOVISTAR AZCAPOTZALCO AZCAPOTZALCO  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563460,MEXICO MPP  MOVISTAR AZCAPOTZALCO AZCAPOTZALCO  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563470,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563480,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563490,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563500,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563510,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563520,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563530,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563540,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563550,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563560,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563590,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563600,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525563960,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525564180,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525565770,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525565780,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525565790,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525565800,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525565810,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525565820,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525566070,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525566080,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525566530,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525567000,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525567010,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525567820,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525573060,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525573070,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525573080,MEXICO MPP  AT&T TLALNEPANTLA TLALNEPANTLA DE BAZ  MEX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525577690,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525577700,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525577750,MEXICO MPP  AT&T BENITO JUAREZ BENITO JUAREZ  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525577760,MEXICO MPP  AT&T BENITO JUAREZ BENITO JUAREZ  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525577770,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525577780,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525577790,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528180100,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528180160,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528180310,MEXICO MPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528180330,MEXICO MPP  AT&T CIUDAD SAN NICOLAS DE LOS GARZA SAN NICOLAS DE LOS GARZA  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528180630,MEXICO MPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528180640,MEXICO MPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528180870,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528181629,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528181770,MEXICO MPP  MOVISTAR CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528181874,MEXICO MPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528181879,MEXICO MPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528181940,MEXICO MPP  MOVISTAR CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182220,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182230,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182240,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182250,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182255,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525582406,MEXICO MPP  AT&T BENITO JUAREZ BENITO JUAREZ  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525582410,MEXICO MPP  AT&T BENITO JUAREZ BENITO JUAREZ  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182510,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182770,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182920,MEXICO MPP  MOVISTAR CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182930,MEXICO MPP  MOVISTAR CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182950,MEXICO MPP  MOVISTAR CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528182951,MEXICO MPP  MOVISTAR CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528184029,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525584221,MEXICO MPP  AT&T BENITO JUAREZ BENITO JUAREZ  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525584605,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528184750,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528184924,MEXICO MPP  MOVISTAR CIUDAD MONTERREY MONTERREY  NL,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525585110,MEXICO MPP  MOVISTAR CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525585550,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525585914,MEXICO MPP  MOVISTAR CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525586091,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528186593,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528186598,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525586680,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528186692,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525586799,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525586800,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528186895,MEXICO MPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525587362,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525587368,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525587524,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525587526,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525587713,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525587870,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525588550,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525588553,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525588590,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525588673,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525588903,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525589092,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525589124,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
525589279,MEXICO MPP  AT&T CUAUHTEMOC CUAUHTEMOC  CDMX,0,0,0.0006,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
