522201370,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201380,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201390,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201400,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201410,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201420,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201430,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201440,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201450,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201460,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201470,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201480,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201490,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201500,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201510,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201520,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201530,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201540,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201550,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201560,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201570,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201580,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201590,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201600,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201610,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
