CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND,,,,
1201386,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201387,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201388,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201389,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201390,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201391,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201392,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201393,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201394,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201395,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201396,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201397,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201398,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201399,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201400,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201401,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201402,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201403,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201404,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201405,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201406,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201407,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201408,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201409,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201410,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201412,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201413,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201414,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201415,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201416,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201417,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201418,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201419,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201420,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201421,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201422,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201423,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201424,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201425,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201426,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201427,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201428,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201429,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201430,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201431,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201432,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201433,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201434,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201435,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201436,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201437,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201438,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201439,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201440,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201441,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201442,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201443,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201444,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201445,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201446,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201447,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201448,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201449,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201450,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201451,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201452,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201453,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201454,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201455,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201456,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201457,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201458,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201459,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201460,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201461,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201462,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201463,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201464,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201465,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201466,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
